#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
hsa04217	Necroptosis	17	147	0.45	0.00076	9606.ENSP00000229135,9606.ENSP00000263341,9606.ENSP00000264657,9606.ENSP00000276431,9606.ENSP00000296795,9606.ENSP00000301838,9606.ENSP00000335153,9606.ENSP00000354394,9606.ENSP00000363089,9606.ENSP00000369581,9606.ENSP00000371067,9606.ENSP00000374455,9606.ENSP00000381185,9606.ENSP00000398698,9606.ENSP00000432511,9606.ENSP00000469240,9606.ENSP00000499900	IFNG,IL1B,STAT3,TNFRSF10B,TLR3,FADD,HSP90AA1,STAT1,TLR4,IFNB1,JAK2,SQSTM1,BCL2,TNF,JAK3,CHMP2A,JAK1
hsa05414	Dilated cardiomyopathy	13	94	0.52	0.00082	9606.ENSP00000221930,9606.ENSP00000293379,9606.ENSP00000294016,9606.ENSP00000296585,9606.ENSP00000311405,9606.ENSP00000349320,9606.ENSP00000351022,9606.ENSP00000376637,9606.ENSP00000398698,9606.ENSP00000440045,9606.ENSP00000452786,9606.ENSP00000496494,9606.ENSP00000498577	TGFB1,ITGA5,ADCY9,ITGA2,ADCY6,CACNA2D1,TPM1,IGF1,TNF,ATP2A2,ITGB3,TPM2,TPM3
hsa04261	Adrenergic signaling in cardiomyocytes	16	146	0.42	0.0019	9606.ENSP00000263025,9606.ENSP00000294016,9606.ENSP00000311405,9606.ENSP00000312999,9606.ENSP00000324804,9606.ENSP00000325074,9606.ENSP00000336790,9606.ENSP00000349320,9606.ENSP00000351022,9606.ENSP00000381185,9606.ENSP00000387699,9606.ENSP00000408695,9606.ENSP00000412324,9606.ENSP00000440045,9606.ENSP00000496494,9606.ENSP00000498577	MAPK3,ADCY9,ADCY6,GNAI2,PPP2R1A,PPP2R2A,ATF4,CACNA2D1,TPM1,BCL2,CREB1,PRKCA,PPP2R5C,ATP2A2,TPM2,TPM3
hsa05120	Epithelial cell signaling in Helicobacter pylori infection	10	65	0.57	0.0019	9606.ENSP00000226574,9606.ENSP00000264649,9606.ENSP00000275493,9606.ENSP00000306512,9606.ENSP00000311032,9606.ENSP00000317272,9606.ENSP00000359424,9606.ENSP00000360266,9606.ENSP00000410402,9606.ENSP00000430684	NFKB1,ATP6V0A1,EGFR,CXCL8,CASP3,MET,CHUK,JUN,MAP2K4,IKBKB
hsa04022	cGMP-PKG signaling pathway	17	163	0.4	0.0021	9606.ENSP00000225174,9606.ENSP00000234310,9606.ENSP00000263025,9606.ENSP00000265354,9606.ENSP00000271555,9606.ENSP00000294016,9606.ENSP00000302486,9606.ENSP00000304895,9606.ENSP00000311405,9606.ENSP00000312999,9606.ENSP00000317985,9606.ENSP00000336790,9606.ENSP00000378323,9606.ENSP00000387699,9606.ENSP00000401888,9606.ENSP00000440045,9606.ENSP00000493985	PPIF,PPP3R1,MAPK3,SRF,MEF2D,ADCY9,MAP2K1,IRS1,ADCY6,GNAI2,ROCK2,ATF4,PPP3CA,CREB1,RAF1,ATP2A2,KNG1
hsa04672	Intestinal immune network for IgA production	8	43	0.65	0.0021	9606.ENSP00000221930,9606.ENSP00000229335,9606.ENSP00000319476,9606.ENSP00000348888,9606.ENSP00000361359,9606.ENSP00000385675,9606.ENSP00000386884,9606.ENSP00000412237	TGFB1,AICDA,ICOS,PIGR,CD40,IL6,CXCR4,IL10
hsa04611	Platelet activation	14	122	0.44	0.0026	9606.ENSP00000225964,9606.ENSP00000249647,9606.ENSP00000250559,9606.ENSP00000263025,9606.ENSP00000294016,9606.ENSP00000296585,9606.ENSP00000297268,9606.ENSP00000308541,9606.ENSP00000311405,9606.ENSP00000312999,9606.ENSP00000317985,9606.ENSP00000346671,9606.ENSP00000428056,9606.ENSP00000452786	COL1A1,SNAP23,RAP1B,MAPK3,ADCY9,ITGA2,COL1A2,F2,ADCY6,GNAI2,ROCK2,FYN,PIK3R1,ITGB3
hsa04930	Type II diabetes mellitus	8	45	0.63	0.0027	9606.ENSP00000263025,9606.ENSP00000290573,9606.ENSP00000304895,9606.ENSP00000330341,9606.ENSP00000354558,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000430684	MAPK3,HK2,IRS1,SOCS3,MTOR,TNF,PIK3R1,IKBKB
hsa04960	Aldosterone-regulated sodium reabsorption	7	37	0.66	0.0039	9606.ENSP00000256078,9606.ENSP00000263025,9606.ENSP00000304895,9606.ENSP00000376637,9606.ENSP00000408005,9606.ENSP00000408695,9606.ENSP00000428056	KRAS,MAPK3,IRS1,IGF1,SLC9A3R2,PRKCA,PIK3R1
hsa04974	Protein digestion and absorption	12	100	0.46	0.0040	9606.ENSP00000225964,9606.ENSP00000256689,9606.ENSP00000261037,9606.ENSP00000297268,9606.ENSP00000331902,9606.ENSP00000352798,9606.ENSP00000353654,9606.ENSP00000360882,9606.ENSP00000364000,9606.ENSP00000364979,9606.ENSP00000381949,9606.ENSP00000496939	COL1A1,SLC38A2,COL8A1,COL1A2,COL4A5,COL18A1,COL4A2,COL5A1,COL5A2,COL4A1,COL13A1,KCNN4
hsa05030	Cocaine addiction	8	49	0.6	0.0042	9606.ENSP00000226574,9606.ENSP00000296526,9606.ENSP00000312999,9606.ENSP00000336790,9606.ENSP00000355316,9606.ENSP00000360266,9606.ENSP00000387699,9606.ENSP00000414303	NFKB1,GRIA2,GNAI2,ATF4,GRM3,JUN,CREB1,BDNF
hsa04726	Serotonergic synapse	12	108	0.43	0.0070	9606.ENSP00000256078,9606.ENSP00000263025,9606.ENSP00000284981,9606.ENSP00000302486,9606.ENSP00000311032,9606.ENSP00000312999,9606.ENSP00000356438,9606.ENSP00000358548,9606.ENSP00000358963,9606.ENSP00000363512,9606.ENSP00000401888,9606.ENSP00000408695	KRAS,MAPK3,APP,MAP2K1,CASP3,GNAI2,PTGS2,NRAS,HTR1B,ALOX5,RAF1,PRKCA
hsa05416	Viral myocarditis	8	55	0.55	0.0080	9606.ENSP00000227507,9606.ENSP00000264832,9606.ENSP00000311032,9606.ENSP00000346671,9606.ENSP00000361359,9606.ENSP00000361423,9606.ENSP00000398568,9606.ENSP00000433664	CCND1,ICAM1,CASP3,FYN,CD40,ABL1,PRF1,EIF4G2
hsa04622	RIG-I-like receptor signaling pathway	9	69	0.5	0.0087	9606.ENSP00000226574,9606.ENSP00000301838,9606.ENSP00000306512,9606.ENSP00000329967,9606.ENSP00000359424,9606.ENSP00000369581,9606.ENSP00000398698,9606.ENSP00000430684,9606.ENSP00000433623	NFKB1,FADD,CXCL8,TBK1,CHUK,IFNB1,TNF,IKBKB,TRAF6
hsa04024	cAMP signaling pathway	18	207	0.32	0.0091	9606.ENSP00000226574,9606.ENSP00000250559,9606.ENSP00000263025,9606.ENSP00000294016,9606.ENSP00000296526,9606.ENSP00000302486,9606.ENSP00000306245,9606.ENSP00000311405,9606.ENSP00000312999,9606.ENSP00000317985,9606.ENSP00000358963,9606.ENSP00000360266,9606.ENSP00000385523,9606.ENSP00000387699,9606.ENSP00000401888,9606.ENSP00000414303,9606.ENSP00000428056,9606.ENSP00000440045	NFKB1,RAP1B,MAPK3,ADCY9,GRIA2,MAP2K1,FOS,ADCY6,GNAI2,ROCK2,HTR1B,JUN,PPARA,CREB1,RAF1,BDNF,PIK3R1,ATP2A2
hsa04922	Glucagon signaling pathway	11	100	0.43	0.0108	9606.ENSP00000212015,9606.ENSP00000234310,9606.ENSP00000313504,9606.ENSP00000317904,9606.ENSP00000336790,9606.ENSP00000360290,9606.ENSP00000368880,9606.ENSP00000378323,9606.ENSP00000385523,9606.ENSP00000387699,9606.ENSP00000445175	SIRT1,PPP3R1,PHKB,GYS1,ATF4,PRKAA2,FOXO1,PPP3CA,PPARA,CREB1,LDHA
hsa05330	Allograft rejection	6	34	0.63	0.0108	9606.ENSP00000216341,9606.ENSP00000229135,9606.ENSP00000361359,9606.ENSP00000398568,9606.ENSP00000398698,9606.ENSP00000412237	GZMB,IFNG,CD40,PRF1,TNF,IL10
hsa05332	Graft-versus-host disease	6	36	0.61	0.0137	9606.ENSP00000216341,9606.ENSP00000229135,9606.ENSP00000263341,9606.ENSP00000385675,9606.ENSP00000398568,9606.ENSP00000398698	GZMB,IFNG,IL1B,IL6,PRF1,TNF
hsa04929	GnRH secretion	8	63	0.49	0.0159	9606.ENSP00000256078,9606.ENSP00000263025,9606.ENSP00000302486,9606.ENSP00000358548,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000428056,9606.ENSP00000496939	KRAS,MAPK3,MAP2K1,NRAS,RAF1,PRKCA,PIK3R1,KCNN4
hsa05412	Arrhythmogenic right ventricular cardiomyopathy	9	77	0.45	0.0159	9606.ENSP00000265165,9606.ENSP00000293379,9606.ENSP00000296585,9606.ENSP00000340347,9606.ENSP00000349320,9606.ENSP00000369129,9606.ENSP00000440045,9606.ENSP00000452786,9606.ENSP00000495360	LEF1,ITGA5,ITGA2,TCF7,CACNA2D1,DSP,ATP2A2,ITGB3,CTNNB1
hsa04913	Ovarian steroidogenesis	7	50	0.53	0.0160	9606.ENSP00000294016,9606.ENSP00000311405,9606.ENSP00000356438,9606.ENSP00000363512,9606.ENSP00000376637,9606.ENSP00000378488,9606.ENSP00000497069	ADCY9,ADCY6,PTGS2,ALOX5,IGF1,CYP1A1,IGF1R
hsa05168	Herpes simplex virus 1 infection	32	478	0.21	0.0167	9606.ENSP00000226574,9606.ENSP00000229135,9606.ENSP00000260010,9606.ENSP00000263341,9606.ENSP00000269305,9606.ENSP00000293379,9606.ENSP00000296795,9606.ENSP00000301838,9606.ENSP00000311032,9606.ENSP00000329967,9606.ENSP00000330341,9606.ENSP00000353874,9606.ENSP00000354394,9606.ENSP00000354558,9606.ENSP00000356530,9606.ENSP00000358997,9606.ENSP00000359424,9606.ENSP00000363591,9606.ENSP00000365230,9606.ENSP00000369581,9606.ENSP00000371067,9606.ENSP00000381185,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000430684,9606.ENSP00000433623,9606.ENSP00000448165,9606.ENSP00000452786,9606.ENSP00000468153,9606.ENSP00000498321,9606.ENSP00000499900	NFKB1,IFNG,TLR2,IL1B,TP53,ITGA5,TLR3,FADD,CASP3,TBK1,SOCS3,TLR9,STAT1,MTOR,RNASEL,IRAK1,CHUK,BAK1,BCL2L1,IFNB1,JAK2,BCL2,IL6,TNF,PIK3R1,IKBKB,TRAF6,APAF1,ITGB3,ZNF559,MYD88,JAK1
hsa04144	Endocytosis	19	241	0.28	0.0178	9606.ENSP00000257290,9606.ENSP00000275493,9606.ENSP00000292303,9606.ENSP00000307078,9606.ENSP00000332973,9606.ENSP00000339824,9606.ENSP00000349437,9606.ENSP00000351905,9606.ENSP00000351926,9606.ENSP00000376330,9606.ENSP00000386884,9606.ENSP00000411825,9606.ENSP00000424827,9606.ENSP00000433623,9606.ENSP00000447297,9606.ENSP00000469240,9606.ENSP00000495563,9606.ENSP00000497069,9606.ENSP00000499786	PDGFRA,EGFR,CCR5,KIF5B,SMAD3,FGFR3,IGF2R,TGFBR2,AP2A1,WIPF1,CXCR4,PDCD6IP,NEDD4,TRAF6,TGFBR1,CHMP2A,VPS45,IGF1R,ITCH
hsa04530	Tight junction	14	157	0.33	0.0185	9606.ENSP00000216181,9606.ENSP00000227507,9606.ENSP00000269571,9606.ENSP00000300305,9606.ENSP00000317985,9606.ENSP00000324804,9606.ENSP00000325074,9606.ENSP00000344666,9606.ENSP00000360266,9606.ENSP00000360290,9606.ENSP00000381070,9606.ENSP00000424827,9606.ENSP00000439020,9606.ENSP00000501245	MYH9,CCND1,ERBB2,RUNX1,ROCK2,PPP2R1A,PPP2R2A,NF2,JUN,PRKAA2,MAP2K7,NEDD4,TUBA1A,CD1D
hsa04020	Calcium signaling pathway	16	191	0.31	0.0189	9606.ENSP00000225174,9606.ENSP00000234310,9606.ENSP00000257290,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000275493,9606.ENSP00000294016,9606.ENSP00000313504,9606.ENSP00000327251,9606.ENSP00000330382,9606.ENSP00000346508,9606.ENSP00000378323,9606.ENSP00000386884,9606.ENSP00000408695,9606.ENSP00000440045,9606.ENSP00000442658	PPIF,PPP3R1,PDGFRA,ERBB3,ERBB2,EGFR,ADCY9,PHKB,NOS2,PDGFB,PDGFA,PPP3CA,CXCR4,PRKCA,ATP2A2,PTAFR
hsa04728	Dopaminergic synapse	12	126	0.36	0.0195	9606.ENSP00000296526,9606.ENSP00000306245,9606.ENSP00000307078,9606.ENSP00000312999,9606.ENSP00000324804,9606.ENSP00000325074,9606.ENSP00000336790,9606.ENSP00000373169,9606.ENSP00000378323,9606.ENSP00000387699,9606.ENSP00000408695,9606.ENSP00000412324	GRIA2,FOS,KIF5B,GNAI2,PPP2R1A,PPP2R2A,ATF4,DRD3,PPP3CA,CREB1,PRKCA,PPP2R5C
hsa04061	Viral protein interaction with cytokine and cytokine receptor	10	96	0.4	0.0205	9606.ENSP00000263326,9606.ENSP00000276431,9606.ENSP00000292303,9606.ENSP00000306512,9606.ENSP00000378118,9606.ENSP00000385675,9606.ENSP00000386884,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000441600	IL37,TNFRSF10B,CCR5,CXCL8,CCL8,IL6,CXCR4,TNF,IL10,CCR3
hsa04724	Glutamatergic synapse	11	112	0.38	0.0212	9606.ENSP00000234310,9606.ENSP00000256689,9606.ENSP00000263025,9606.ENSP00000294016,9606.ENSP00000296526,9606.ENSP00000311405,9606.ENSP00000312999,9606.ENSP00000355316,9606.ENSP00000378323,9606.ENSP00000408695,9606.ENSP00000449756	PPP3R1,SLC38A2,MAPK3,ADCY9,GRIA2,ADCY6,GNAI2,GRM3,PPP3CA,PRKCA,SLC38A1
hsa04141	Protein processing in endoplasmic reticulum	14	163	0.32	0.0238	9606.ENSP00000250498,9606.ENSP00000299767,9606.ENSP00000306881,9606.ENSP00000335153,9606.ENSP00000336790,9606.ENSP00000337688,9606.ENSP00000350708,9606.ENSP00000356919,9606.ENSP00000357453,9606.ENSP00000363591,9606.ENSP00000381070,9606.ENSP00000381185,9606.ENSP00000381823,9606.ENSP00000480150	DAD1,HSP90B1,SEC23A,HSP90AA1,ATF4,SEC62,RAD23B,ATF6,MAN1A1,BAK1,MAP2K7,BCL2,SEC24A,HYOU1
hsa05100	Bacterial invasion of epithelial cells	8	70	0.44	0.0256	9606.ENSP00000261769,9606.ENSP00000293379,9606.ENSP00000317272,9606.ENSP00000339467,9606.ENSP00000346839,9606.ENSP00000428056,9606.ENSP00000494051,9606.ENSP00000495360	CDH1,ITGA5,MET,RHOG,FN1,PIK3R1,SEPTIN3,CTNNB1
hsa04120	Ubiquitin mediated proteolysis	12	134	0.34	0.0287	9606.ENSP00000264552,9606.ENSP00000330341,9606.ENSP00000339109,9606.ENSP00000348056,9606.ENSP00000349156,9606.ENSP00000387362,9606.ENSP00000418960,9606.ENSP00000424827,9606.ENSP00000429084,9606.ENSP00000433623,9606.ENSP00000474725,9606.ENSP00000499786	UBE2S,SOCS3,ANAPC1,UBE2I,SIAH1,UBE4A,BRCA1,NEDD4,UBR5,TRAF6,FBXW7,ITCH
hsa04130	SNARE interactions in vesicular transport	5	32	0.58	0.0311	9606.ENSP00000222812,9606.ENSP00000249647,9606.ENSP00000258301,9606.ENSP00000356918,9606.ENSP00000450731	STX1A,SNAP23,STX6,STX7,VTI1B
hsa05016	Huntington disease	21	295	0.24	0.0316	9606.ENSP00000219252,9606.ENSP00000222812,9606.ENSP00000225174,9606.ENSP00000269305,9606.ENSP00000287820,9606.ENSP00000296526,9606.ENSP00000307078,9606.ENSP00000311032,9606.ENSP00000311816,9606.ENSP00000351926,9606.ENSP00000354558,9606.ENSP00000355231,9606.ENSP00000358921,9606.ENSP00000362649,9606.ENSP00000381070,9606.ENSP00000387699,9606.ENSP00000404503,9606.ENSP00000414303,9606.ENSP00000439020,9606.ENSP00000446252,9606.ENSP00000448165	POLR2C,STX1A,PPIF,TP53,PPARG,GRIA2,KIF5B,CASP3,REST,AP2A1,MTOR,BECN1,ACTR1A,HDAC1,MAP2K7,CREB1,BBC3,BDNF,TUBA1A,SOD2,APAF1
hsa00040	Pentose and glucuronate interconversions	5	33	0.56	0.0342	9606.ENSP00000319501,9606.ENSP00000320401,9606.ENSP00000334276,9606.ENSP00000338703,9606.ENSP00000341045	UGDH,UGT2B17,UGT2B28,UGP2,UGT2B15
hsa04623	Cytosolic DNA-sensing pathway	7	62	0.44	0.0399	9606.ENSP00000226574,9606.ENSP00000263341,9606.ENSP00000329967,9606.ENSP00000359424,9606.ENSP00000369581,9606.ENSP00000385675,9606.ENSP00000430684	NFKB1,IL1B,TBK1,CHUK,IFNB1,IL6,IKBKB
hsa03060	Protein export	4	23	0.62	0.0428	9606.ENSP00000328023,9606.ENSP00000337688,9606.ENSP00000418401,9606.ENSP00000427463	SRPRA,SEC62,SRPRB,SPCS3
