#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
hsa05134	Legionellosis	10	55	0.66	0.00045	9606.ENSP00000260010,9606.ENSP00000263341,9606.ENSP00000306512,9606.ENSP00000311032,9606.ENSP00000330237,9606.ENSP00000363089,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000448165,9606.ENSP00000496355	TLR2,IL1B,CXCL8,CASP3,CASP9,TLR4,IL6,TNF,APAF1,TLR5
hsa04261	Adrenergic signaling in cardiomyocytes	17	146	0.46	0.00047	9606.ENSP00000215659,9606.ENSP00000263025,9606.ENSP00000294016,9606.ENSP00000312999,9606.ENSP00000320025,9606.ENSP00000324804,9606.ENSP00000325074,9606.ENSP00000349320,9606.ENSP00000351022,9606.ENSP00000381185,9606.ENSP00000387699,9606.ENSP00000408695,9606.ENSP00000412324,9606.ENSP00000440045,9606.ENSP00000445306,9606.ENSP00000496494,9606.ENSP00000498577	MAPK12,MAPK3,ADCY9,GNAI2,CACNB2,PPP2R1A,PPP2R2A,CACNA2D1,TPM1,BCL2,CREB1,PRKCA,PPP2R5C,ATP2A2,ATP1A1,TPM2,TPM3
hsa05332	Graft-versus-host disease	8	36	0.75	0.00061	9606.ENSP00000216341,9606.ENSP00000229135,9606.ENSP00000263341,9606.ENSP00000356694,9606.ENSP00000385675,9606.ENSP00000398568,9606.ENSP00000398698,9606.ENSP00000498466	GZMB,IFNG,IL1B,FASLG,IL6,PRF1,TNF,FAS
hsa04061	Viral protein interaction with cytokine and cytokine receptor	13	96	0.53	0.00071	9606.ENSP00000263326,9606.ENSP00000276431,9606.ENSP00000306512,9606.ENSP00000327513,9606.ENSP00000357470,9606.ENSP00000363318,9606.ENSP00000378118,9606.ENSP00000379140,9606.ENSP00000385675,9606.ENSP00000386884,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000441600	IL37,TNFRSF10B,CXCL8,CSF1,IL6R,IL2RG,CCL8,CXCL12,IL6,CXCR4,TNF,IL10,CCR3
hsa04512	ECM-receptor interaction	12	88	0.53	0.0011	9606.ENSP00000225964,9606.ENSP00000258341,9606.ENSP00000260356,9606.ENSP00000293379,9606.ENSP00000296585,9606.ENSP00000297268,9606.ENSP00000331902,9606.ENSP00000346839,9606.ENSP00000353654,9606.ENSP00000364979,9606.ENSP00000398632,9606.ENSP00000452786	COL1A1,LAMC1,THBS1,ITGA5,ITGA2,COL1A2,COL4A5,FN1,COL4A2,COL4A1,CD44,ITGB3
hsa04144	Endocytosis	22	241	0.36	0.0014	9606.ENSP00000222693,9606.ENSP00000228825,9606.ENSP00000257290,9606.ENSP00000258149,9606.ENSP00000275493,9606.ENSP00000332973,9606.ENSP00000339824,9606.ENSP00000349437,9606.ENSP00000351905,9606.ENSP00000351926,9606.ENSP00000363318,9606.ENSP00000376197,9606.ENSP00000376330,9606.ENSP00000386884,9606.ENSP00000411825,9606.ENSP00000424827,9606.ENSP00000433623,9606.ENSP00000447297,9606.ENSP00000469240,9606.ENSP00000495563,9606.ENSP00000497069,9606.ENSP00000497733	CAV2,ARPC3,PDGFRA,MDM2,EGFR,SMAD3,FGFR3,IGF2R,TGFBR2,AP2A1,IL2RG,TFRC,WIPF1,CXCR4,PDCD6IP,NEDD4,TRAF6,TGFBR1,CHMP2A,VPS45,IGF1R,CDC42
hsa05120	Epithelial cell signaling in Helicobacter pylori infection	10	65	0.59	0.0014	9606.ENSP00000215659,9606.ENSP00000264649,9606.ENSP00000275493,9606.ENSP00000306512,9606.ENSP00000311032,9606.ENSP00000317272,9606.ENSP00000359424,9606.ENSP00000360266,9606.ENSP00000410402,9606.ENSP00000497733	MAPK12,ATP6V0A1,EGFR,CXCL8,CASP3,MET,CHUK,JUN,MAP2K4,CDC42
hsa04022	cGMP-PKG signaling pathway	17	163	0.42	0.0015	9606.ENSP00000225174,9606.ENSP00000234310,9606.ENSP00000263025,9606.ENSP00000265354,9606.ENSP00000294016,9606.ENSP00000302486,9606.ENSP00000304895,9606.ENSP00000306124,9606.ENSP00000312999,9606.ENSP00000317985,9606.ENSP00000378323,9606.ENSP00000387699,9606.ENSP00000401888,9606.ENSP00000440045,9606.ENSP00000445306,9606.ENSP00000453095,9606.ENSP00000493985	PPIF,PPP3R1,MAPK3,SRF,ADCY9,MAP2K1,IRS1,PRKCE,GNAI2,ROCK2,PPP3CA,CREB1,RAF1,ATP2A2,ATP1A1,MEF2A,KNG1
hsa04726	Serotonergic synapse	13	108	0.48	0.0019	9606.ENSP00000256078,9606.ENSP00000261707,9606.ENSP00000263025,9606.ENSP00000302486,9606.ENSP00000311032,9606.ENSP00000312999,9606.ENSP00000316244,9606.ENSP00000356438,9606.ENSP00000358548,9606.ENSP00000363512,9606.ENSP00000396045,9606.ENSP00000401888,9606.ENSP00000408695	KRAS,SLC6A4,MAPK3,MAP2K1,CASP3,GNAI2,HTR1A,PTGS2,NRAS,ALOX5,PLA2G4B,RAF1,PRKCA
hsa05100	Bacterial invasion of epithelial cells	10	70	0.55	0.0023	9606.ENSP00000222693,9606.ENSP00000228825,9606.ENSP00000262741,9606.ENSP00000293379,9606.ENSP00000317272,9606.ENSP00000339467,9606.ENSP00000346839,9606.ENSP00000428056,9606.ENSP00000494051,9606.ENSP00000497733	CAV2,ARPC3,PIK3R3,ITGA5,MET,RHOG,FN1,PIK3R1,SEPTIN3,CDC42
hsa04940	Type I diabetes mellitus	7	38	0.66	0.0037	9606.ENSP00000216341,9606.ENSP00000229135,9606.ENSP00000263341,9606.ENSP00000356694,9606.ENSP00000398568,9606.ENSP00000398698,9606.ENSP00000498466	GZMB,IFNG,IL1B,FASLG,PRF1,TNF,FAS
hsa04720	Long-term potentiation	9	63	0.55	0.0040	9606.ENSP00000234310,9606.ENSP00000250559,9606.ENSP00000256078,9606.ENSP00000263025,9606.ENSP00000302486,9606.ENSP00000358548,9606.ENSP00000378323,9606.ENSP00000401888,9606.ENSP00000408695	PPP3R1,RAP1B,KRAS,MAPK3,MAP2K1,NRAS,PPP3CA,RAF1,PRKCA
hsa04929	GnRH secretion	9	63	0.55	0.0040	9606.ENSP00000256078,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000302486,9606.ENSP00000358548,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000428056,9606.ENSP00000496939	KRAS,PIK3R3,MAPK3,MAP2K1,NRAS,RAF1,PRKCA,PIK3R1,KCNN4
hsa04750	Inflammatory mediator regulation of TRP channels	11	92	0.48	0.0047	9606.ENSP00000215659,9606.ENSP00000262741,9606.ENSP00000263341,9606.ENSP00000294016,9606.ENSP00000306124,9606.ENSP00000376637,9606.ENSP00000386380,9606.ENSP00000396045,9606.ENSP00000408695,9606.ENSP00000428056,9606.ENSP00000493985	MAPK12,PIK3R3,IL1B,ADCY9,PRKCE,IGF1,IL1R1,PLA2G4B,PRKCA,PIK3R1,KNG1
hsa01523	Antifolate resistance	6	31	0.69	0.0062	9606.ENSP00000263341,9606.ENSP00000315644,9606.ENSP00000359424,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000498246	IL1B,TYMS,CHUK,IL6,TNF,ABCG2
hsa05416	Viral myocarditis	8	55	0.56	0.0063	9606.ENSP00000227507,9606.ENSP00000264832,9606.ENSP00000311032,9606.ENSP00000330237,9606.ENSP00000346671,9606.ENSP00000361359,9606.ENSP00000398568,9606.ENSP00000433664	CCND1,ICAM1,CASP3,CASP9,FYN,CD40,PRF1,EIF4G2
hsa04024	cAMP signaling pathway	18	207	0.34	0.0064	9606.ENSP00000228682,9606.ENSP00000250559,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000294016,9606.ENSP00000302486,9606.ENSP00000306245,9606.ENSP00000312999,9606.ENSP00000316244,9606.ENSP00000317985,9606.ENSP00000360266,9606.ENSP00000385523,9606.ENSP00000387699,9606.ENSP00000401888,9606.ENSP00000414303,9606.ENSP00000428056,9606.ENSP00000440045,9606.ENSP00000445306	GLI1,RAP1B,PIK3R3,MAPK3,ADCY9,MAP2K1,FOS,GNAI2,HTR1A,ROCK2,JUN,PPARA,CREB1,RAF1,BDNF,PIK3R1,ATP2A2,ATP1A1
hsa04020	Calcium signaling pathway	17	191	0.35	0.0065	9606.ENSP00000225174,9606.ENSP00000234310,9606.ENSP00000257290,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000275493,9606.ENSP00000294016,9606.ENSP00000313504,9606.ENSP00000327251,9606.ENSP00000330382,9606.ENSP00000342235,9606.ENSP00000346508,9606.ENSP00000378323,9606.ENSP00000386884,9606.ENSP00000408695,9606.ENSP00000440045,9606.ENSP00000442658	PPIF,PPP3R1,PDGFRA,ERBB3,ERBB2,EGFR,ADCY9,PHKB,NOS2,PDGFB,ERBB4,PDGFA,PPP3CA,CXCR4,PRKCA,ATP2A2,PTAFR
hsa04672	Intestinal immune network for IgA production	7	43	0.61	0.0065	9606.ENSP00000221930,9606.ENSP00000319476,9606.ENSP00000361359,9606.ENSP00000379140,9606.ENSP00000385675,9606.ENSP00000386884,9606.ENSP00000412237	TGFB1,ICOS,CD40,CXCL12,IL6,CXCR4,IL10
hsa05020	Prion disease	21	263	0.3	0.0075	9606.ENSP00000215659,9606.ENSP00000222693,9606.ENSP00000225174,9606.ENSP00000234310,9606.ENSP00000258341,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000263341,9606.ENSP00000311032,9606.ENSP00000330237,9606.ENSP00000346671,9606.ENSP00000354458,9606.ENSP00000365243,9606.ENSP00000369703,9606.ENSP00000378323,9606.ENSP00000385675,9606.ENSP00000387699,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000448165,9606.ENSP00000498587	MAPK12,CAV2,PPIF,PPP3R1,LAMC1,PIK3R3,MAPK3,IL1B,CASP3,CASP9,FYN,C8A,COX4I2,TUBB2A,PPP3CA,IL6,CREB1,TNF,PIK3R1,APAF1,NOTCH1
hsa04930	Type II diabetes mellitus	7	45	0.59	0.0080	9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000304895,9606.ENSP00000306124,9606.ENSP00000354558,9606.ENSP00000398698,9606.ENSP00000428056	PIK3R3,MAPK3,IRS1,PRKCE,MTOR,TNF,PIK3R1
hsa05031	Amphetamine addiction	8	65	0.49	0.0151	9606.ENSP00000212015,9606.ENSP00000222812,9606.ENSP00000234310,9606.ENSP00000306245,9606.ENSP00000360266,9606.ENSP00000378323,9606.ENSP00000387699,9606.ENSP00000408695	SIRT1,STX1A,PPP3R1,FOS,JUN,PPP3CA,CREB1,PRKCA
hsa04670	Leukocyte transendothelial migration	11	111	0.39	0.0163	9606.ENSP00000215659,9606.ENSP00000250559,9606.ENSP00000262741,9606.ENSP00000264832,9606.ENSP00000312999,9606.ENSP00000317985,9606.ENSP00000379140,9606.ENSP00000386884,9606.ENSP00000408695,9606.ENSP00000428056,9606.ENSP00000497733	MAPK12,RAP1B,PIK3R3,ICAM1,GNAI2,ROCK2,CXCL12,CXCR4,PRKCA,PIK3R1,CDC42
hsa04920	Adipocytokine signaling pathway	8	68	0.47	0.0190	9606.ENSP00000264657,9606.ENSP00000304895,9606.ENSP00000354558,9606.ENSP00000359424,9606.ENSP00000360290,9606.ENSP00000371067,9606.ENSP00000385523,9606.ENSP00000398698	STAT3,IRS1,MTOR,CHUK,PRKAA2,JAK2,PPARA,TNF
hsa04622	RIG-I-like receptor signaling pathway	8	69	0.46	0.0204	9606.ENSP00000215659,9606.ENSP00000301838,9606.ENSP00000306512,9606.ENSP00000329967,9606.ENSP00000359424,9606.ENSP00000369581,9606.ENSP00000398698,9606.ENSP00000433623	MAPK12,FADD,CXCL8,TBK1,CHUK,IFNB1,TNF,TRAF6
hsa05014	Amyotrophic lateral sclerosis	24	350	0.23	0.0221	9606.ENSP00000215659,9606.ENSP00000234310,9606.ENSP00000240185,9606.ENSP00000269305,9606.ENSP00000277010,9606.ENSP00000311032,9606.ENSP00000327251,9606.ENSP00000329967,9606.ENSP00000330237,9606.ENSP00000342235,9606.ENSP00000353010,9606.ENSP00000354558,9606.ENSP00000355231,9606.ENSP00000356919,9606.ENSP00000358921,9606.ENSP00000365230,9606.ENSP00000365243,9606.ENSP00000369703,9606.ENSP00000374455,9606.ENSP00000378323,9606.ENSP00000381185,9606.ENSP00000398698,9606.ENSP00000448165,9606.ENSP00000482753	MAPK12,PPP3R1,TARDBP,TP53,SIGMAR1,CASP3,NOS2,TBK1,CASP9,ERBB4,ATG2B,MTOR,BECN1,ATF6,ACTR1A,BCL2L1,COX4I2,TUBB2A,SQSTM1,PPP3CA,BCL2,TNF,APAF1,C9orf72
hsa04136	Autophagy - other	5	31	0.61	0.0250	9606.ENSP00000307272,9606.ENSP00000353010,9606.ENSP00000354558,9606.ENSP00000355231,9606.ENSP00000386710	RPTOR,ATG2B,MTOR,BECN1,ATG9A
hsa05168	Herpes simplex virus 1 infection	30	478	0.2	0.0289	9606.ENSP00000229135,9606.ENSP00000260010,9606.ENSP00000262741,9606.ENSP00000263341,9606.ENSP00000269305,9606.ENSP00000293379,9606.ENSP00000296795,9606.ENSP00000301838,9606.ENSP00000311032,9606.ENSP00000329967,9606.ENSP00000330237,9606.ENSP00000353874,9606.ENSP00000354394,9606.ENSP00000354558,9606.ENSP00000356530,9606.ENSP00000356694,9606.ENSP00000358997,9606.ENSP00000359424,9606.ENSP00000365230,9606.ENSP00000369581,9606.ENSP00000371067,9606.ENSP00000381185,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000433623,9606.ENSP00000448165,9606.ENSP00000452786,9606.ENSP00000468153,9606.ENSP00000498466	IFNG,TLR2,PIK3R3,IL1B,TP53,ITGA5,TLR3,FADD,CASP3,TBK1,CASP9,TLR9,STAT1,MTOR,RNASEL,FASLG,IRAK1,CHUK,BCL2L1,IFNB1,JAK2,BCL2,IL6,TNF,PIK3R1,TRAF6,APAF1,ITGB3,ZNF559,FAS
hsa00270	Cysteine and methionine metabolism	6	46	0.51	0.0304	9606.ENSP00000264709,9606.ENSP00000303147,9606.ENSP00000327070,9606.ENSP00000328547,9606.ENSP00000365773,9606.ENSP00000494373	DNMT3A,MAT2A,MDH2,DNMT3B,PSAT1,MTAP
hsa04340	Hedgehog signaling pathway	6	46	0.51	0.0304	9606.ENSP00000227507,9606.ENSP00000228682,9606.ENSP00000249373,9606.ENSP00000358918,9606.ENSP00000381185,9606.ENSP00000381531	CCND1,GLI1,SMO,SUFU,BCL2,CSNK1D
hsa04530	Tight junction	13	157	0.32	0.0304	9606.ENSP00000227507,9606.ENSP00000269571,9606.ENSP00000300305,9606.ENSP00000306124,9606.ENSP00000317985,9606.ENSP00000324804,9606.ENSP00000325074,9606.ENSP00000344666,9606.ENSP00000360266,9606.ENSP00000360290,9606.ENSP00000424827,9606.ENSP00000497733,9606.ENSP00000501245	CCND1,ERBB2,RUNX1,PRKCE,ROCK2,PPP2R1A,PPP2R2A,NF2,JUN,PRKAA2,NEDD4,CDC42,CD1D
hsa05412	Arrhythmogenic right ventricular cardiomyopathy	8	77	0.42	0.0342	9606.ENSP00000293379,9606.ENSP00000296585,9606.ENSP00000320025,9606.ENSP00000340347,9606.ENSP00000349320,9606.ENSP00000369129,9606.ENSP00000440045,9606.ENSP00000452786	ITGA5,ITGA2,CACNB2,TCF7,CACNA2D1,DSP,ATP2A2,ITGB3
hsa05320	Autoimmune thyroid disease	6	48	0.5	0.0353	9606.ENSP00000216341,9606.ENSP00000356694,9606.ENSP00000361359,9606.ENSP00000398568,9606.ENSP00000412237,9606.ENSP00000498466	GZMB,FASLG,CD40,PRF1,IL10,FAS
hsa03060	Protein export	4	23	0.64	0.0387	9606.ENSP00000328023,9606.ENSP00000337688,9606.ENSP00000418401,9606.ENSP00000427463	SRPRA,SEC62,SRPRB,SPCS3
hsa04724	Glutamatergic synapse	10	112	0.35	0.0394	9606.ENSP00000234310,9606.ENSP00000256689,9606.ENSP00000263025,9606.ENSP00000294016,9606.ENSP00000312999,9606.ENSP00000355316,9606.ENSP00000378323,9606.ENSP00000396045,9606.ENSP00000408695,9606.ENSP00000449756	PPP3R1,SLC38A2,MAPK3,ADCY9,GNAI2,GRM3,PPP3CA,PLA2G4B,PRKCA,SLC38A1
hsa04913	Ovarian steroidogenesis	6	50	0.48	0.0408	9606.ENSP00000294016,9606.ENSP00000356438,9606.ENSP00000363512,9606.ENSP00000376637,9606.ENSP00000396045,9606.ENSP00000497069	ADCY9,PTGS2,ALOX5,IGF1,PLA2G4B,IGF1R
hsa00480	Glutathione metabolism	6	52	0.46	0.0475	9606.ENSP00000234111,9606.ENSP00000275428,9606.ENSP00000300060,9606.ENSP00000342026,9606.ENSP00000358851,9606.ENSP00000390265	ODC1,GGCT,ANPEP,PRDX6,GSTM4,IDH1
hsa04922	Glucagon signaling pathway	9	100	0.35	0.0494	9606.ENSP00000212015,9606.ENSP00000234310,9606.ENSP00000313504,9606.ENSP00000317904,9606.ENSP00000360290,9606.ENSP00000368880,9606.ENSP00000378323,9606.ENSP00000385523,9606.ENSP00000387699	SIRT1,PPP3R1,PHKB,GYS1,PRKAA2,FOXO1,PPP3CA,PPARA,CREB1
